t_s,pos_err_m,cum_err_m
9660.0,467124.5231716308,38060256.52665378
9720.0,470164.94886899047,38530421.47552277
9780.0,473190.16239665024,39003611.63791942
9840.0,476192.4346631543,39479804.07258257
9900.0,479176.8934443468,39958980.96602692
9960.0,482143.60268294084,40441124.56870986
10020.0,485091.90675501816,40926216.47546487
10080.0,488015.13118719606,41414231.606652066
10140.0,490917.7293986299,41905149.3360507
10200.0,493800.8356606748,42398950.17171137
10260.0,496664.28432052676,42895614.456031896
10320.0,499502.6027414457,43395117.05877334
10380.0,502319.5443421064,43897436.60311545
10440.0,505117.29638656776,44402553.89950202
10500.0,507896.18203240866,44910450.08153442
10560.0,510651.9638055816,45421102.04534
10620.0,513387.6586486028,45934489.703988604
10680.0,516106.3891896355,46450596.09317824
10740.0,518808.89517469937,46969404.98835294
10800.0,521492.10092326056,47490897.0892762
10860.0,524158.2427923322,48015055.33206853
10920.0,526811.1794784559,48541866.51154699
10980.0,529451.9395222109,49071318.451069206
11040.0,532078.450633836,49603396.901703045
11100.0,534692.1267739488,50138089.02847699
11160.0,537297.3123803025,50675386.34085729
11220.0,539895.1661913528,51215281.507048644
11280.0,542484.4080632058,51757765.91511185
11340.0,545065.6036368543,52302831.5187487
11400.0,547643.3192685313,52850474.83801723
11460.0,550218.6836511937,53400693.52166843
11520.0,552790.9816479682,53953484.503316395
11580.0,555359.9335147024,54508844.436831094
11640.0,557930.0881974892,55066774.52502859
11700.0,560502.4101562664,55627276.93518485
11760.0,563076.5413707711,56190353.47655562
11820.0,565651.3964234119,56756004.87297904
11880.0,568231.3239629051,57324236.19694194
11940.0,570817.0368440263,57895053.23378597
12000.0,573408.3729108998,58468461.606696874
12060.0,576003.5170807564,59044465.12377763
12120.0,578606.5120787331,59623071.63585636
12180.0,581217.7886139053,60204289.42447027
12240.0,583837.2814467715,60788126.70591704
12300.0,586462.547999877,61374589.25391691
12360.0,589097.3038795944,61963686.55779651
12420.0,591741.7220095313,62555428.27980604
12480.0,594395.800193246,63149824.07999928
12540.0,597056.5781390786,63746880.658138365
12600.0,599727.5015444009,64346608.159682766
12660.0,602408.552449333,64949016.7121321
12720.0,605099.6839553976,65554116.3960875
12780.0,607797.9031232443,66161914.29921074
12840.0,610506.1137937342,66772420.41300447
12900.0,613224.3277891512,67385644.74079363
12960.0,615952.42149664,68001597.16229028
13020.0,618687.708067867,68620284.87035814
13080.0,621432.4236633971,69241717.29402153
13140.0,624186.79694623,69865904.09096776
13200.0,626950.7165166402,70492854.8074844
13260.0,629721.7796507707,71122576.58713518
13320.0,632501.7457643825,71755078.33289957
13380.0,635291.1294720521,72390369.46237162
13440.0,638089.8983458573,73028459.36071748
13500.0,640895.9115882588,73669355.27230573
13560.0,643710.5653093015,74313065.83761503
13620.0,646534.7212173543,74959600.55883238
13680.0,649368.4575345914,75608969.01636697
13740.0,652209.8642260479,76261178.88059302
13800.0,655059.9997346855,76916238.8803277
13860.0,657920.1168751217,77574158.99720283
13920.0,660790.3955821004,78234949.39278492
