t_s,pos_err_m,cum_err_m
40380.0,22127768.810366437,23695326516.733456
40440.0,21737003.944137413,23717063520.677593
40500.0,21340712.741613667,23738404233.41921
40560.0,20939556.29369047,23759343789.7129
40620.0,20534153.22572028,23779877942.938618
40680.0,20125149.21354201,23800003092.15216
40740.0,19713320.471352674,23819716412.623512
40800.0,19299387.931998055,23839015800.55551
40860.0,18883972.569992736,23857899773.125504
40920.0,18467932.51158613,23876367705.63709
40980.0,18052066.622890774,23894419772.25998
41040.0,17637122.307093795,23912056894.567074
41100.0,17223890.47994935,23929280785.047024
41160.0,16813310.876488138,23946094095.92351
41220.0,16406261.52594551,23962500357.449455
41280.0,16003495.516398394,23978503852.965855
41340.0,15606068.338316625,23994109921.304173
41400.0,15214952.882366296,24009324874.18654
41460.0,14831058.387707794,24024155932.574245
41520.0,14455358.767235901,24038611291.34148
41580.0,14088995.207957821,24052700286.54944
41640.0,13733031.573197797,24066433318.122635
41700.0,13388361.60882534,24079821679.73146
41760.0,13056253.138168307,24092877932.86963
41820.0,12737836.296546029,24105615769.166176
41880.0,12434132.070763042,24118049901.23694
41940.0,12146218.713965373,24130196119.950905
42000.0,11875316.598039085,24142071436.548943
42060.0,11622492.374203509,24153693928.923145
42120.0,11388516.97107402,24165082445.89422
42180.0,11174553.132710183,24176256999.026928
42240.0,10981466.437969724,24187238465.464897
42300.0,10809863.973998073,24198048329.438896
42360.0,10660310.059238615,24208708639.498135
42420.0,10533382.953209331,24219242022.451344
42480.0,10429330.772941936,24229671353.224285
42540.0,10347886.257470781,24240019239.481754
42600.0,10289158.315886082,24250308397.79764
42660.0,10252755.073838448,24260561152.87148
42720.0,10237884.54191072,24270799037.41339
42780.0,10243682.97457514,24281042720.387966
42840.0,10269275.15779177,24291311995.545757
42900.0,10313432.837994177,24301625428.38375
42960.0,10374399.58485332,24311999827.968605
43020.0,10451022.870342173,24322450850.838947
43080.0,10541701.40916389,24332992552.24811
43140.0,10644573.167928757,24343637125.416042
43200.0,10757953.152562287,24354395078.568604
43260.0,10880338.055414867,24365275416.62402
43320.0,11010053.679347767,24376285470.303368
43380.0,11145123.405132005,24387430593.7085
43440.0,11284370.657226684,24398714964.365726
43500.0,11426319.769438908,24410141284.135166
43560.0,11569383.530528033,24421710667.665695
43620.0,11712298.438087104,24433422966.103783
43680.0,11854019.588705905,24445276985.69249
43740.0,11993405.175493034,24457270390.86798
43800.0,12129135.78939093,24469399526.65737
43860.0,12260581.777192809,24481660108.434563
43920.0,12386873.986068001,24494046982.42063
43980.0,12507061.672718301,24506554044.09335
44040.0,12620483.964926397,24519174528.058277
44100.0,12726625.683018638,24531901153.741295
44160.0,12824893.363678094,24544726047.104973
44220.0,12914578.984266397,24557640626.08924
44280.0,12995480.701041946,24570636106.790283
44340.0,13067218.352133853,24583703325.142418
44400.0,13129348.629010348,24596832673.771427
44460.0,13181666.121217633,24610014339.892643
44520.0,13224063.56973236,24623238403.462376
44580.0,13256383.869494887,24636494787.33187
44640.0,13278407.802867552,24649773195.13474
44700.0,13290293.312153647,24663063488.44689
44760.0,13292083.95888204,24676355572.405773
44820.0,13283787.290155573,24689639359.69593
44880.0,13265620.341021316,24702904980.036953
44940.0,13237883.639149467,24716142863.6761
45000.0,13200863.098695219,24729343726.774796
45060.0,13154830.75743263,24742498557.532227
45120.0,13100365.538877638,24755598923.071106
45180.0,13037991.50562236,24768636914.57673
45240.0,12968231.056410642,24781605145.63314
45300.0,12891812.687068101,24794496958.32021
45360.0,12809556.820677254,24807306515.14089
45420.0,12722308.584948163,24820028823.725838
45480.0,12630945.528233817,24832659769.25407
45540.0,12536621.810066208,24845196391.064137
45600.0,12440487.350611048,24857636878.41475
45660.0,12343721.277808495,24869980599.69256
45720.0,12247711.816731967,24882228311.50929
45780.0,12153943.181361504,24894382254.69065
45840.0,12063939.936336484,24906446194.626987
45900.0,11979269.782763973,24918425464.40975
45960.0,11901726.264211714,24930327190.673965
46020.0,11833084.557421708,24942160275.231388
46080.0,11775105.116946703,24953935380.348335
46140.0,11729678.132645253,24965665058.48098
