t_s,pos_err_m,cum_err_m
990877.0878975795,113449651.92982394,23614792728.26028
991177.0878975795,112031353.14910392,23726824081.409386
991477.0878975795,110488928.02540877,23837313009.434795
991777.0878975795,108844847.8576523,23946157857.292446
992077.0878975795,107124020.02471289,24053281877.317158
992377.0878975795,105353715.9092488,24158635593.226406
992677.0878975795,103563336.70132954,24262198929.927734
992977.0878975795,101784001.44836086,24363982931.376095
993277.0878975795,100048177.7762319,24464031109.15233
993577.0878975795,98389145.5932554,24562420254.745583
993877.0878975795,96840169.06059504,24659260423.80618
994177.0878975795,95433675.46152742,24754694099.267708
994477.0878975795,94200324.10971433,24848894423.377422
994777.0878975795,93167775.94285776,24942062199.320282
995077.0878975795,92359590.1993306,25034421789.51961
995377.0878975795,91794262.53474022,25126216052.05435
995677.0878975795,91484159.53455557,25217700211.58891
995977.0878975795,91434873.44038838,25309135085.029297
996277.0878975795,91645060.92139624,25400780145.95069
996577.0878975795,92106338.53865314,25492886484.489346
996877.0878975795,92803714.53484417,25585690199.02419
997177.0878975795,93716543.11967301,25679406742.143864
997477.0878975795,94819322.74762075,25774226064.891483
997777.0878975795,96082823.6386301,25870308888.530113
998077.0878975795,97475406.23380318,25967784294.763916
998377.0878975795,98963959.76127331,26066748254.52519
998677.0878975795,100514867.77715212,26167263122.30234
998977.0878975795,102094990.9491255,26269358113.25147
999277.0878975795,103672228.5404577,26373030341.791927
999577.0878975795,105216012.27618243,26478246354.06811
999877.0878975795,106697832.34743993,26584944186.41555
1000177.0878975795,108091446.1360921,26693035632.551643
1000477.0878975795,109373020.05530074,26802408652.606945
1000777.0878975795,110521369.2525605,26912930021.859505
1001077.0878975795,111518000.20997585,27024448022.06948
1001377.0878975795,112347078.985619,27136795101.0551
1001677.0878975795,112995542.48657432,27249790643.541676
1001977.0878975795,113453107.53054462,27363243751.07222
1002277.0878975795,113712170.5383181,27476955921.61054
1002577.0878975795,113767871.10319504,27590723792.713734
1002877.0878975795,113618128.46774843,27704341921.18148
1003177.0878975795,113263515.68195638,27817605436.863438
1003477.0878975795,112707304.6969363,27930312741.560375
1003777.0878975795,111955549.31298815,28042268290.873363
1004077.0878975795,111016942.92924196,28153285233.802605
1004377.0878975795,109902845.7359686,28263188079.538574
1004677.0878975795,108627406.94181576,28371815486.48039
1004977.0878975795,107207389.11431728,28479022875.594707
1005277.0878975795,105662148.89614914,28584685024.490856
1005577.0878975795,104013756.32239015,28688698780.813248
1005877.0878975795,102286724.17183189,28790985504.98508
1006177.0878975795,100507865.53656398,28891493370.521645
1006477.0878975795,98706290.50490242,28990199661.026546
1006777.0878975795,96912909.1622925,29087112570.18884
1007077.0878975795,95160023.22017968,29182272593.40902
1007377.0878975795,93480954.38123587,29275753547.790257
1007677.0878975795,91909180.94560233,29367662728.73586
1007977.0878975795,90477452.32170373,29458140181.057564
1008277.0878975795,89216927.87226236,29547357108.929825
1008577.0878975795,88155925.59045294,29635513034.52028
1008877.0878975795,87318698.32626693,29722831732.846546
1009177.0878975795,86724430.35031767,29809556163.196865
1009477.0878975795,86386175.22501625,29895942338.421883
1009777.0878975795,86310073.31344602,29982252411.73533
1010077.0878975795,86495104.8735479,30068747516.608875
1010377.0878975795,86933100.27980219,30155680616.888676
1010677.0878975795,87609101.23271991,30243289718.121395
1010977.0878975795,88502247.04083394,30331791965.162228
