t_s,pos_err_m,cum_err_m
29400.0,34528556.63303878,3562652012.838782
29700.0,35410861.90727668,3598062874.7460585
30000.0,36756419.6687545,3634819294.414813
30300.0,38375832.712012425,3673195127.1268253
30600.0,40078339.45750994,3713273466.5843353
30900.0,41693186.719484456,3754966653.3038197
31200.0,43078951.04212958,3798045604.345949
31500.0,44125561.57280496,3842171165.918754
31800.0,44753154.31511512,3886924320.233869
32100.0,44909776.94717661,3931834097.1810455
32400.0,44569304.36812622,3976403401.549172
32700.0,43729523.6596686,4020132925.2088404
33000.0,42410837.73879095,4062543762.9476314
33300.0,40655372.750200145,4103199135.6978316
33600.0,38526637.441608086,4141725773.1394396
33900.0,36109877.89337694,4177835651.0328164
34200.0,33512908.20864091,4211348559.2414575
34500.0,30867500.954102665,4242216060.19556
34800.0,28329532.91240189,4270545593.1079617
35100.0,26074940.391571686,4296620533.499534
35400.0,24284525.949914917,4320905059.449449
35700.0,23110911.869199324,4344015971.318648
36000.0,22631513.949522417,4366647485.26817
36300.0,22813108.107346203,4389460593.375517
36600.0,23518949.078587215,4412979542.454104
36900.0,24555086.46633059,4437534628.920435
37200.0,25722480.98091368,4463257109.901349
37500.0,26848966.380739156,4490106076.282088
37800.0,27800366.05857052,4517906442.340659
38100.0,28479920.99420788,4546386363.3348675
38400.0,28823535.006547138,4575209898.341414
38700.0,28794934.915168785,4604004833.256583
39000.0,28381111.119096164,4632385944.375679
39300.0,27589163.11801848,4659975107.493697
39600.0,26443329.65266295,4686418437.14636
39900.0,24982925.021840096,4711401362.1682005
40200.0,23260562.127630692,4734661924.295831
40500.0,21340712.742341798,4756002637.038173
40800.0,19299387.932864737,4775302024.971038
41100.0,17223890.48092533,4792525915.451963
41400.0,15214952.883423388,4807740868.335387
41700.0,13388361.609936738,4821129229.945324
42000.0,11875316.599179238,4833004546.544503
42300.0,10809863.975139428,4843814410.519643
42600.0,10289158.317001894,4854103568.836645
42900.0,10313432.83906958,4864417001.6757145
43200.0,10757953.153605094,4875174954.82932
43500.0,11426319.770478742,4886601274.599799
43800.0,12129135.790467152,4898730410.390266
44100.0,12726625.684166346,4911457036.074432
44400.0,13129348.630252643,4924586384.704685
44700.0,13290293.31349679,4937876678.018182
45000.0,13200863.100124963,4951077541.118307
45300.0,12891812.688545767,4963969353.806853
45600.0,12440487.35206305,4976409841.158916
45900.0,11979269.784075908,4988389110.942992
46200.0,11698688.621957952,5000087799.56495
46500.0,11821187.477873811,5011908987.042824
46800.0,12529355.285686923,5024438342.32851
47100.0,13885376.859195227,5038323719.187705
47400.0,15819065.383333467,5054142784.571038
47700.0,18186138.28701004,5072328922.858048
48000.0,20827246.094731905,5093156168.952781
48300.0,23596017.41049744,5116752186.363278
48600.0,26364884.830372468,5143117071.193651
48900.0,29023819.173693564,5172140890.367345
49200.0,31478061.277409177,5203618951.644754
49500.0,33646789.43582271,5237265741.080577
49800.0,35462998.902774364,5272728739.983352
50100.0,36873882.31331231,5309602622.296664
50400.0,37842106.00926244,5347444728.305926
50700.0,38347106.96626986,5385791835.272196
51000.0,38387011.97488332,5424178847.247079
51300.0,37980739.567125246,5462159586.814204
51600.0,37170575.48893767,5499330162.303142
51900.0,36025275.46356993,5535355437.766711
52200.0,34643296.95756521,5569998734.724277
52500.0,33155764.59098753,5603154499.315264
52800.0,31726442.323810406,5634880941.639074
53100.0,30544786.972867206,5665425728.611941
53400.0,29805513.538892962,5695231242.150834
53700.0,29672013.463828955,5724903255.614663
54000.0,30233026.939826723,5755136282.55449
54300.0,31475635.467429943,5786611918.02192
54600.0,33292813.07161478,5819904731.093535
54900.0,35518197.004579194,5855422928.098115
55200.0,37965437.3316871,5893388365.429802
55500.0,40455676.64304835,5933844042.07285
55800.0,42831359.072055504,5976675401.144906
56100.0,44960997.47470025,6021636398.619606
56400.0,46739720.620468155,6068376119.240074
56700.0,48088608.628531665,6116464727.868606
57000.0,48953847.361555815,6165418575.230162
57300.0,49306471.109434314,6214725046.339596
57600.0,49142457.34163094,6263867503.681227
57900.0,48483447.90292702,6312350951.584154
58200.0,47377874.03895843,6359728825.623113
58500.0,45902439.68388856,6405631265.307001
58800.0,44163715.311239965,6449794980.618241
59100.0,42298843.17288441,6492093823.791125
59400.0,40473807.60552893,6532567631.396654
59700.0,38875698.564711966,6571443329.961366
60000.0,37695080.31693113,6609138410.278296
60300.0,37096149.39664215,6646234559.674938
60600.0,37180369.57659901,6683414929.251537
60900.0,37959035.95449791,6721373965.206036
61200.0,39350567.58394259,6760724532.789978
61500.0,41204132.93532495,6801928665.725303
61800.0,43334862.87617448,6845263528.601478
62100.0,45554811.75897848,6890818340.360456
62400.0,47692431.891971074,6938510772.252427
62700.0,49601934.41575996,6988112706.668187
63000.0,51166437.40776006,7039279144.075947
63300.0,52298167.6072924,7091577311.683239
63600.0,52937811.24238298,7144515122.925622
63900.0,53053690.06118577,7197568812.986808
64200.0,52641396.36206096,7250210209.348868
64500.0,51723739.565436356,7301933948.914305
64616.636161295915,51240465.75432958,7353174414.668634
